Date,Collected?,Depth_type,Depth_(cm),# Victorian Alpine Resorts - Daily Snow Depth Records - Lake Mountain 1993-2023. CC-BY Alpine Resorts Victoria
8/9/2021,Yes,Snow-making Average,2,
9/9/2021,Yes,Snow-making Average,2,
10/9/2021,Yes,Snow-making Average,1,
11/9/2021,Yes,Snow-making Average,1,
12/9/2021,Yes,Snow-making Average,1,
13/9/2021,Yes,Snow-making Average,9,
14/9/2021,Yes,Snow-making Average,4,
15/9/2021,Yes,Snow-making Average,1,
16/9/2021,Yes,Snow-making Average,1,
17/9/2021,Yes,Snow-making Average,0,
18/9/2021,Yes,Snow-making Average,0,
19/9/2021,Yes,Snow-making Average,0,
20/9/2021,Yes,Snow-making Average,0,
21/9/2021,Yes,Snow-making Average,23,
22/9/2021,Yes,Snow-making Average,18,
23/9/2021,Yes,Snow-making Average,2,
24/9/2021,Yes,Snow-making Average,1,
25/9/2021,Yes,Snow-making Average,2,
26/9/2021,Yes,Snow-making Average,1,
27/9/2021,Yes,Snow-making Average,0,
28/9/2021,Yes,Snow-making Average,0,
29/9/2021,Yes,Snow-making Average,0,
30/9/2021,Yes,Snow-making Average,0,
1/10/2021,Yes,Snow-making Average,0,
2/10/2021,Yes,Snow-making Average,0,
3/10/2021,Yes,Snow-making Average,0,
4/10/2021,No,,,
5/10/2021,No,,,
6/10/2021,No,,,
7/10/2021,No,,,
8/10/2021,No,,,
5/6/2022,Yes,Snow-making Average,150,
6/6/2022,Yes,Snow-making Average,180,
7/6/2022,Yes,Snow-making Average,180,
8/6/2022,Yes,Snow-making Average,200,
9/6/2022,Yes,Snow-making Average,200,
10/6/2022,Yes,Snow-making Average,160,
11/6/2022,Yes,Snow-making Average,140,
12/6/2022,Yes,Snow-making Average,130,
13/6/2022,Yes,Snow-making Average,120,
14/6/2022,Yes,Snow-making Average,130,
15/6/2022,Yes,Snow-making Average,130,
16/6/2022,Yes,Snow-making Average,120,
17/6/2022,Yes,Snow-making Average,115,
18/6/2022,Yes,Snow-making Average,100,
19/6/2022,Yes,Snow-making Average,100,
20/6/2022,Yes,Snow-making Average,90,
21/6/2022,Yes,Snow-making Average,120,
22/6/2022,Yes,Snow-making Average,80,
23/6/2022,Yes,Snow-making Average,80,
24/6/2022,Yes,Snow-making Average,85,
25/6/2022,Yes,Snow-making Average,50,
26/6/2022,Yes,Snow-making Average,20,
27/6/2022,Yes,Snow-making Average,22,
28/6/2022,Yes,Snow-making Average,80,
29/6/2022,Yes,Snow-making Average,90,
30/6/2022,Yes,Snow-making Average,100,
1/7/2022,Yes,Snow-making Average,100,
2/7/2022,Yes,Snow-making Average,120,
3/7/2022,Yes,Snow-making Average,120,
4/7/2022,Yes,Snow-making Average,115,
5/7/2022,Yes,Snow-making Average,120,
6/7/2022,Yes,Snow-making Average,110,
7/7/2022,Yes,Snow-making Average,110,
8/7/2022,Yes,Snow-making Average,130,
9/7/2022,Yes,Snow-making Average,140,
10/7/2022,Yes,Snow-making Average,140,
11/7/2022,Yes,Snow-making Average,140,
12/7/2022,Yes,Snow-making Average,140,
13/7/2022,Yes,Snow-making Average,145,
14/7/2022,Yes,Snow-making Average,150,
15/7/2022,Yes,Snow-making Average,155,
16/7/2022,Yes,Snow-making Average,150,
17/7/2022,Yes,Snow-making Average,152,
18/7/2022,Yes,Snow-making Average,157,
19/7/2022,Yes,Snow-making Average,180,
20/7/2022,Yes,Snow-making Average,190,
21/7/2022,Yes,Snow-making Average,195,
22/7/2022,Yes,Snow-making Average,195,
23/7/2022,Yes,Snow-making Average,150,
24/7/2022,Yes,Snow-making Average,140,
25/7/2022,Yes,Snow-making Average,140,
26/7/2022,Yes,Snow-making Average,160,
27/7/2022,Yes,Snow-making Average,170,
28/7/2022,Yes,Snow-making Average,175,
29/7/2022,Yes,Snow-making Average,180,
30/7/2022,Yes,Snow-making Average,195,
31/7/2022,Yes,Snow-making Average,180,
1/8/2022,Yes,Snow-making Average,175,
2/8/2022,Yes,Snow-making Average,160,
3/8/2022,Yes,Snow-making Average,150,
4/8/2022,Yes,Snow-making Average,170,
5/8/2022,Yes,Snow-making Average,170,
6/8/2022,Yes,Snow-making Average,180,
7/8/2022,Yes,Snow-making Average,165,
8/8/2022,Yes,Snow-making Average,180,
9/8/2022,Yes,Snow-making Average,190,
10/8/2022,Yes,Snow-making Average,190,
11/8/2022,Yes,Snow-making Average,190,
12/8/2022,Yes,Snow-making Average,190,
13/8/2022,Yes,Snow-making Average,180,
14/8/2022,Yes,Snow-making Average,170,
15/8/2022,Yes,Snow-making Average,190,
16/8/2022,Yes,Snow-making Average,192,
17/8/2022,Yes,Snow-making Average,195,
18/8/2022,Yes,Snow-making Average,195,
19/8/2022,Yes,Snow-making Average,195,
20/8/2022,Yes,Snow-making Average,195,
21/8/2022,Yes,Snow-making Average,195,
22/8/2022,Yes,Snow-making Average,200,
23/8/2022,Yes,Snow-making Average,200,
24/8/2022,Yes,Snow-making Average,210,
25/8/2022,Yes,Snow-making Average,180,
26/8/2022,Yes,Snow-making Average,175,
27/8/2022,Yes,Snow-making Average,160,
28/8/2022,Yes,Snow-making Average,155,
29/8/2022,Yes,Snow-making Average,150,
30/8/2022,Yes,Snow-making Average,150,
31/8/2022,Yes,Snow-making Average,155,
1/9/2022,Yes,Snow-making Average,155,
2/9/2022,Yes,Snow-making Average,155,
3/9/2022,Yes,Snow-making Average,150,
4/9/2022,Yes,Snow-making Average,155,
5/9/2022,Yes,Snow-making Average,150,
6/9/2022,Yes,Snow-making Average,150,
7/9/2022,Yes,Snow-making Average,140,
8/9/2022,Yes,Snow-making Average,135,
9/9/2022,Yes,Snow-making Average,150,
10/9/2022,Yes,Snow-making Average,150,
11/9/2022,Yes,Snow-making Average,145,
12/9/2022,Yes,Snow-making Average,140,
13/9/2022,Yes,Snow-making Average,140,
14/9/2022,Yes,Snow-making Average,135,
15/9/2022,Yes,Snow-making Average,130,
16/9/2022,Yes,Snow-making Average,120,
17/9/2022,Yes,Snow-making Average,120,
18/9/2022,Yes,Snow-making Average,110,
19/9/2022,Yes,Snow-making Average,110,
20/9/2022,Yes,Snow-making Average,100,
21/9/2022,Yes,Snow-making Average,100,
22/9/2022,No,,,
23/9/2022,Yes,Snow-making Average,80,
24/9/2022,Yes,Snow-making Average,75,
25/9/2022,Yes,Snow-making Average,70,
26/9/2022,Yes,Snow-making Average,60,
27/9/2022,Yes,Snow-making Average,50,
28/9/2022,Yes,Snow-making Average,45,
29/9/2022,Yes,Snow-making Average,45,
30/9/2022,Yes,Snow-making Average,40,
1/10/2022,No,,,
2/10/2022,No,,,
3/10/2022,No,,,
4/10/2022,No,,,
5/10/2022,No,,,
6/10/2022,No,,,
7/10/2022,No,,,
8/10/2022,No,,,
5/6/2023,No,,,
6/6/2023,No,,,
7/6/2023,No,,,
8/6/2023,No,,,
9/6/2023,No,,,
10/6/2023,Yes,Snow-making Average,20,
11/6/2023,Yes,Snow-making Average,20,
12/6/2023,Yes,Snow-making Average,15,
13/6/2023,Yes,Snow-making Average,20,
14/6/2023,Yes,Snow-making Average,20,
15/6/2023,Yes,Snow-making Average,15,
16/6/2023,Yes,Snow-making Average,20,
17/6/2023,Yes,Snow-making Average,20,
18/6/2023,Yes,Snow-making Average,20,
19/6/2023,Yes,Snow-making Average,20,
20/6/2023,Yes,Snow-making Average,20,
21/6/2023,Yes,Snow-making Average,20,
22/6/2023,Yes,Snow-making Average,20,
23/6/2023,Yes,Snow-making Average,20,
24/6/2023,Yes,Snow-making Average,20,
25/6/2023,Yes,Snow-making Average,30,
26/6/2023,Yes,Snow-making Average,30,
27/6/2023,Yes,Snow-making Average,30,
28/6/2023,Yes,Snow-making Average,30,
29/6/2023,Yes,Snow-making Average,30,
30/6/2023,Yes,Snow-making Average,35,
1/7/2023,Yes,Snow-making Average,35,
2/7/2023,Yes,Snow-making Average,40,
3/7/2023,Yes,Snow-making Average,40,
4/7/2023,Yes,Snow-making Average,35,
5/7/2023,Yes,Snow-making Average,35,
6/7/2023,Yes,Snow-making Average,35,
7/7/2023,Yes,Snow-making Average,35,
8/7/2023,Yes,Snow-making Average,35,
9/7/2023,Yes,Snow-making Average,40,
10/7/2023,Yes,Snow-making Average,40,
11/7/2023,Yes,Snow-making Average,40,
12/7/2023,Yes,Snow-making Average,40,
13/7/2023,Yes,Snow-making Average,40,
14/7/2023,Yes,Snow-making Average,40,
15/7/2023,Yes,Snow-making Average,45,
16/7/2023,Yes,Snow-making Average,50,
17/7/2023,Yes,Snow-making Average,50,
18/7/2023,Yes,Snow-making Average,50,
19/7/2023,Yes,Snow-making Average,50,
20/7/2023,Yes,Snow-making Average,60,
21/7/2023,Yes,Snow-making Average,60,
22/7/2023,Yes,Snow-making Average,65,
23/7/2023,Yes,Snow-making Average,65,
24/7/2023,Yes,Snow-making Average,65,
25/7/2023,Yes,Snow-making Average,60,
26/7/2023,Yes,Snow-making Average,60,
27/7/2023,Yes,Snow-making Average,65,
28/7/2023,Yes,Snow-making Average,70,
29/7/2023,Yes,Snow-making Average,70,
30/7/2023,Yes,Snow-making Average,65,
31/7/2023,Yes,Snow-making Average,60,
1/8/2023,Yes,Snow-making Average,60,
2/8/2023,Yes,Snow-making Average,60,
3/8/2023,Yes,Snow-making Average,60,
4/8/2023,Yes,Snow-making Average,60,
5/8/2023,Yes,Snow-making Average,65,
6/8/2023,Yes,Snow-making Average,70,
7/8/2023,Yes,Snow-making Average,80,
8/8/2023,Yes,Snow-making Average,95,
9/8/2023,Yes,Snow-making Average,95,
10/8/2023,Yes,Snow-making Average,95,
11/8/2023,Yes,Snow-making Average,95,
12/8/2023,Yes,Snow-making Average,95,
13/8/2023,Yes,Snow-making Average,90,
14/8/2023,Yes,Snow-making Average,90,
15/8/2023,Yes,Snow-making Average,50,
16/8/2023,Yes,Snow-making Average,15,
17/8/2023,Yes,Snow-making Average,15,
18/8/2023,Yes,Snow-making Average,25,
19/8/2023,Yes,Snow-making Average,50,
20/8/2023,Yes,Snow-making Average,90,
21/8/2023,Yes,Snow-making Average,90,
22/8/2023,Yes,Snow-making Average,90,
23/8/2023,Yes,Snow-making Average,90,
24/8/2023,Yes,Snow-making Average,90,
25/8/2023,Yes,Snow-making Average,90,
26/8/2023,Yes,Snow-making Average,90,
27/8/2023,Yes,Snow-making Average,90,
28/8/2023,Yes,Snow-making Average,100,
29/8/2023,Yes,Snow-making Average,100,
30/8/2023,Yes,Snow-making Average,100,
31/8/2023,Yes,Snow-making Average,100,
1/9/2023,Yes,Snow-making Average,100,
2/9/2023,Yes,Snow-making Average,100,
3/9/2023,Yes,Snow-making Average,100,
4/9/2023,Yes,Snow-making Average,100,
5/9/2023,Yes,Snow-making Average,100,
6/9/2023,Yes,Snow-making Average,100,
7/9/2023,Yes,Snow-making Average,100,
8/9/2023,Yes,Snow-making Average,100,
9/9/2023,Yes,Snow-making Average,100,
10/9/2023,Yes,Snow-making Average,100,
11/9/2023,Yes,Snow-making Average,100,
12/9/2023,Yes,Snow-making Average,100,
13/9/2023,Yes,Snow-making Average,100,
14/9/2023,Yes,Snow-making Average,100,
15/9/2023,Yes,Snow-making Average,100,
16/9/2023,Yes,Snow-making Average,100,
17/9/2023,Yes,Snow-making Average,100,
18/9/2023,Yes,Snow-making Average,100,
19/9/2023,Yes,Snow-making Average,100,
20/9/2023,Yes,Snow-making Average,100,
21/9/2023,Yes,Snow-making Average,100,
22/9/2023,Yes,Snow-making Average,70,
23/9/2023,Yes,Snow-making Average,60,
24/9/2023,Yes,Snow-making Average,50,
25/9/2023,Yes,Snow-making Average,50,
26/9/2023,Yes,Snow-making Average,40,
27/9/2023,Yes,Snow-making Average,30,
28/9/2023,Yes,Snow-making Average,20,
29/9/2023,Yes,Snow-making Average,15,
30/9/2023,Yes,Snow-making Average,10,
1/10/2023,Yes,Snow-making Average,10,
2/10/2023,No,,,
3/10/2023,No,,,
4/10/2023,No,,,
5/10/2023,No,,,
6/10/2023,No,,,
7/10/2023,No,,,
8/10/2023,No,,,
