Date,Collected?,Depth_type,Depth_(cm),,
15/6/2009,Yes,Natural,56,,
16/6/2009,Yes,Natural,52,,
17/6/2009,Yes,Natural,50,,
18/6/2009,Yes,Natural,50,,
19/6/2009,Yes,Natural,50,,
20/6/2009,Yes,Natural,49,,
21/6/2009,Yes,Natural,41,,
22/6/2009,Yes,Natural,40,,
23/6/2009,Yes,Natural,33,,
24/6/2009,Yes,Natural,39,,
25/6/2009,Yes,Natural,37,,
26/6/2009,Yes,Natural,38,,
27/6/2009,Yes,Natural,38,,
28/6/2009,Yes,Natural,34,,
29/6/2009,Yes,Natural,32,,
30/6/2009,Yes,Natural,24,,
1/7/2009,Yes,Natural,17,,
2/7/2009,Yes,Natural,24,,
3/7/2009,Yes,Natural,48,,
4/7/2009,Yes,Natural,48,,
5/7/2009,Yes,Natural,54,,
6/7/2009,Yes,Natural,54,,
7/7/2009,Yes,Natural,54,,
8/7/2009,Yes,Natural,52,,
9/7/2009,Yes,Natural,52,,
10/7/2009,Yes,Natural,52,,
11/7/2009,Yes,Natural,50,,
12/7/2009,Yes,Natural,47,,
13/7/2009,Yes,Natural,57,,
14/7/2009,Yes,Natural,61,,
15/7/2009,Yes,Natural,68,,
16/7/2009,Yes,Natural,68,,
17/7/2009,Yes,Natural,69,,
18/7/2009,Yes,Natural,69,,
19/7/2009,Yes,Natural,69,,
20/7/2009,Yes,Natural,74,,
21/7/2009,Yes,Natural,72,,
22/7/2009,Yes,Natural,66,,
23/7/2009,Yes,Natural,71,,
24/7/2009,Yes,Natural,71,,
25/7/2009,Yes,Natural,71,,
26/7/2009,Yes,Natural,71,,
27/7/2009,Yes,Natural,71,,
28/7/2009,Yes,Natural,73,,
29/7/2009,Yes,Natural,73,,
30/7/2009,Yes,Natural,72,,
31/7/2009,Yes,Natural,74,,
1/8/2009,Yes,Natural,74,,
2/8/2009,Yes,Natural,73,,
3/8/2009,Yes,Natural,73,,
4/8/2009,Yes,Natural,73,,
5/8/2009,Yes,Natural,73,,
6/8/2009,Yes,Natural,74,,
7/8/2009,Yes,Natural,72,,
8/8/2009,Yes,Natural,75,,
9/8/2009,Yes,Natural,75,,
10/8/2009,Yes,Natural,75,,
11/8/2009,Yes,Natural,75,,
12/8/2009,Yes,Natural,75,,
13/8/2009,Yes,Natural,73,,
14/8/2009,Yes,Natural,70,,
15/8/2009,Yes,Natural,68,,
16/8/2009,Yes,Natural,65,,
17/8/2009,Yes,Natural,60,,
18/8/2009,Yes,Natural,63,,
19/8/2009,Yes,Natural,60,,
20/8/2009,Yes,Natural,60,,
21/8/2009,Yes,Natural,60,,
22/8/2009,Yes,Natural,59,,
23/8/2009,Yes,Natural,59,,
24/8/2009,Yes,Natural,57,,
25/8/2009,Yes,Natural,57,,
26/8/2009,Yes,Natural,68,,
27/8/2009,Yes,Natural,65,,
28/8/2009,Yes,Natural,65,,
29/8/2009,Yes,Natural,63,,
30/8/2009,Yes,Natural,64,,
31/8/2009,Yes,Natural,64,,
1/9/2009,Yes,Natural,63,,
2/9/2009,Yes,Natural,63,,
3/9/2009,Yes,Natural,58,,
4/9/2009,Yes,Natural,56,,
5/9/2009,Yes,Natural,59,,
6/9/2009,Yes,Natural,60,,
7/9/2009,Yes,Natural,60,,
8/9/2009,Yes,Natural,55,,
9/9/2009,Yes,Natural,57,,
10/9/2009,Yes,Natural,57,,
11/9/2009,Yes,Natural,54,,
12/9/2009,Yes,Natural,51,,
13/9/2009,Yes,Natural,47,,
14/9/2009,Yes,Natural,40,,
15/9/2009,Yes,Natural,40,,
16/9/2009,Yes,Natural,40,,
17/9/2009,Yes,Natural,27,,
18/9/2009,Yes,Natural,17,,
19/9/2009,Yes,Natural,13,,
20/9/2009,Yes,Natural,10,,
21/9/2009,Yes,Natural,5,,
22/9/2009,Yes,Natural,0,,
23/9/2009,Yes,Natural,0,,
24/9/2009,Yes,Natural,0,,
25/9/2009,Yes,Natural,0,,
26/9/2009,Yes,Natural,45,,
27/9/2009,Yes,Natural,57,,
28/9/2009,Yes,Natural,58,,
29/9/2009,Yes,Natural,58,,
30/9/2009,Yes,Natural,53,,
1/10/2009,Yes,Natural,53,,
2/10/2009,Yes,Natural,25,,
3/10/2009,Yes,Natural,25,,
4/10/2009,Yes,Natural,10,,
5/10/2009,No,,,,
6/10/2009,No,,,,
7/10/2009,No,,,,
8/10/2009,No,,,,
9/10/2009,No,,,,
5/6/2009,Yes,Snow-making Average,0,,
6/6/2009,Yes,Snow-making Average,0,,
7/6/2009,Yes,Snow-making Average,0,,
8/6/2009,Yes,Snow-making Average,0,,
9/6/2009,Yes,Snow-making Average,0,,
10/6/2009,Yes,Snow-making Average,56+,,
11/6/2009,Yes,Snow-making Average,56+,,
12/6/2009,Yes,Snow-making Average,56+,,
13/6/2009,Yes,Snow-making Average,56+,,
14/6/2009,Yes,Snow-making Average,56+,,
15/6/2009,Yes,Snow-making Average,56+,,
16/6/2009,Yes,Snow-making Average,52+,,
17/6/2009,Yes,Snow-making Average,58,,
18/6/2009,Yes,Snow-making Average,58,,
19/6/2009,Yes,Snow-making Average,58,,
20/6/2009,Yes,Snow-making Average,56,,
21/6/2009,Yes,Snow-making Average,50,,
22/6/2009,Yes,Snow-making Average,50,,
23/6/2009,Yes,Snow-making Average,47,,
24/6/2009,Yes,Snow-making Average,47,,
25/6/2009,Yes,Snow-making Average,45,,
26/6/2009,Yes,Snow-making Average,48,,
27/6/2009,Yes,Snow-making Average,48,,
28/6/2009,Yes,Snow-making Average,44,,
29/6/2009,Yes,Snow-making Average,42,,
30/6/2009,Yes,Snow-making Average,42,,
1/7/2009,Yes,Snow-making Average,31,,
2/7/2009,Yes,Snow-making Average,41,,
3/7/2009,Yes,Snow-making Average,58,,
4/7/2009,Yes,Snow-making Average,58,,
5/7/2009,Yes,Snow-making Average,70,,
6/7/2009,Yes,Snow-making Average,70,,
7/7/2009,Yes,Snow-making Average,70,,
8/7/2009,Yes,Snow-making Average,72,,
9/7/2009,Yes,Snow-making Average,74,,
10/7/2009,Yes,Snow-making Average,74,,
11/7/2009,Yes,Snow-making Average,72,,
12/7/2009,Yes,Snow-making Average,70,,
13/7/2009,Yes,Snow-making Average,79,,
14/7/2009,Yes,Snow-making Average,85,,
15/7/2009,Yes,Snow-making Average,94,,
16/7/2009,Yes,Snow-making Average,96,,
17/7/2009,Yes,Snow-making Average,97,,
18/7/2009,Yes,Snow-making Average,98,,
19/7/2009,Yes,Snow-making Average,98,,
20/7/2009,Yes,Snow-making Average,106,,
21/7/2009,Yes,Snow-making Average,104,,
22/7/2009,Yes,Snow-making Average,98,,
23/7/2009,Yes,Snow-making Average,100,,
24/7/2009,Yes,Snow-making Average,100,,
25/7/2009,Yes,Snow-making Average,101,,
26/7/2009,Yes,Snow-making Average,103,,
27/7/2009,Yes,Snow-making Average,103,,
28/7/2009,Yes,Snow-making Average,105,,
29/7/2009,Yes,Snow-making Average,105,,
30/7/2009,Yes,Snow-making Average,104,,
31/7/2009,Yes,Snow-making Average,106,,
1/8/2009,Yes,Snow-making Average,106,,
2/8/2009,Yes,Snow-making Average,105,,
3/8/2009,Yes,Snow-making Average,105,,
4/8/2009,Yes,Snow-making Average,105,,
5/8/2009,Yes,Snow-making Average,105,,
6/8/2009,Yes,Snow-making Average,105,,
7/8/2009,Yes,Snow-making Average,103,,
8/8/2009,Yes,Snow-making Average,106,,
9/8/2009,Yes,Snow-making Average,106,,
10/8/2009,Yes,Snow-making Average,106,,
11/8/2009,Yes,Snow-making Average,106,,
12/8/2009,Yes,Snow-making Average,106,,
13/8/2009,Yes,Snow-making Average,104,,
14/8/2009,Yes,Snow-making Average,101,,
15/8/2009,Yes,Snow-making Average,99,,
16/8/2009,Yes,Snow-making Average,96,,
17/8/2009,Yes,Snow-making Average,91,,
18/8/2009,Yes,Snow-making Average,94,,
19/8/2009,Yes,Snow-making Average,91,,
20/8/2009,Yes,Snow-making Average,90,,
21/8/2009,Yes,Snow-making Average,90,,
22/8/2009,Yes,Snow-making Average,90,,
23/8/2009,Yes,Snow-making Average,90,,
24/8/2009,Yes,Snow-making Average,87,,
25/8/2009,Yes,Snow-making Average,87,,
26/8/2009,Yes,Snow-making Average,101,,
27/8/2009,Yes,Snow-making Average,95,,
28/8/2009,Yes,Snow-making Average,95,,
29/8/2009,Yes,Snow-making Average,93,,
30/8/2009,Yes,Snow-making Average,94,,
31/8/2009,Yes,Snow-making Average,94,,
1/9/2009,Yes,Snow-making Average,93,,
2/9/2009,Yes,Snow-making Average,93,,
3/9/2009,Yes,Snow-making Average,93,,
4/9/2009,Yes,Snow-making Average,88,,
5/9/2009,Yes,Snow-making Average,91,,
6/9/2009,Yes,Snow-making Average,92,,
7/9/2009,Yes,Snow-making Average,92,,
8/9/2009,Yes,Snow-making Average,80,,
9/9/2009,Yes,Snow-making Average,82,,
10/9/2009,Yes,Snow-making Average,82,,
11/9/2009,Yes,Snow-making Average,79,,
12/9/2009,Yes,Snow-making Average,76,,
13/9/2009,Yes,Snow-making Average,72,,
14/9/2009,Yes,Snow-making Average,72,,
15/9/2009,Yes,Snow-making Average,67,,
16/9/2009,Yes,Snow-making Average,67,,
17/9/2009,Yes,Snow-making Average,62,,
18/9/2009,Yes,Snow-making Average,55,,
19/9/2009,Yes,Snow-making Average,50,,
20/9/2009,Yes,Snow-making Average,47,,
21/9/2009,Yes,Snow-making Average,40,,
22/9/2009,Yes,Snow-making Average,35,,
23/9/2009,Yes,Snow-making Average,30,,
24/9/2009,Yes,Snow-making Average,30,,
25/9/2009,Yes,Snow-making Average,30,,
26/9/2009,Yes,Snow-making Average,70,,
27/9/2009,Yes,Snow-making Average,80,,
28/9/2009,Yes,Snow-making Average,85,,
29/9/2009,Yes,Snow-making Average,85,,
30/9/2009,Yes,Snow-making Average,80,,
1/10/2009,Yes,Snow-making Average,75,,
2/10/2009,Yes,Snow-making Average,55,,
3/10/2009,Yes,Snow-making Average,55,,
4/10/2009,Yes,Snow-making Average,25,,
5/10/2009,No,,,,
6/10/2009,No,,,,
7/10/2009,No,,,,
8/10/2009,No,,,,
9/10/2009,No,,,,
5/6/2010,No,,,,
6/6/2010,No,,,,
7/6/2010,No,,,,
8/6/2010,No,,,,
9/6/2010,No,,,,
10/6/2010,No,,,,
11/6/2010,No,,,,
12/6/2010,Yes,Natural,18,,
13/6/2010,Yes,Natural,18,,
14/6/2010,Yes,Natural,18,,
15/6/2010,Yes,Natural,18,,
16/6/2010,Yes,Natural,18,,
17/6/2010,Yes,Natural,5,,
18/6/2010,Yes,Natural,15,,
19/6/2010,Yes,Natural,13,,
20/6/2010,Yes,Natural,12,,
21/6/2010,Yes,Natural,7,,
22/6/2010,Yes,Natural,7,,
23/6/2010,Yes,Natural,7,,
24/6/2010,Yes,Natural,7,,
25/6/2010,Yes,Natural,5,,
26/6/2010,Yes,Natural,10,,
27/6/2010,Yes,Natural,11,,
28/6/2010,Yes,Natural,11,,
29/6/2010,Yes,Natural,11,,
30/6/2010,Yes,Natural,14,,
1/7/2010,Yes,Natural,17,,
2/7/2010,Yes,Natural,20,,
3/7/2010,Yes,Natural,22,,
4/7/2010,Yes,Natural,22,,
5/7/2010,Yes,Natural,22,,
6/7/2010,Yes,Natural,25,,
7/7/2010,Yes,Natural,25,,
8/7/2010,Yes,Natural,25,,
9/7/2010,Yes,Natural,25,,
10/7/2010,Yes,Natural,25,,
11/7/2010,Yes,Natural,16,,
12/7/2010,Yes,Natural,16,,
13/7/2010,Yes,Natural,8,,
14/7/2010,Yes,Natural,32,,
15/7/2010,Yes,Natural,33,,
16/7/2010,Yes,Natural,33,,
17/7/2010,Yes,Natural,36,,
18/7/2010,Yes,Natural,33,,
19/7/2010,Yes,Natural,39,,
20/7/2010,Yes,Natural,39,,
21/7/2010,Yes,Natural,39,,
22/7/2010,Yes,Natural,39,,
23/7/2010,Yes,Natural,39,,
24/7/2010,Yes,Natural,35,,
25/7/2010,Yes,Natural,32,,
26/7/2010,Yes,Natural,30,,
27/7/2010,Yes,Natural,30,,
28/7/2010,Yes,Natural,28,,
29/7/2010,Yes,Natural,27,,
30/7/2010,Yes,Natural,22,,
31/7/2010,Yes,Natural,22,,
1/8/2010,Yes,Natural,27,,
2/8/2010,Yes,Natural,48,,
3/8/2010,Yes,Natural,51,,
4/8/2010,Yes,Natural,51,,
5/8/2010,Yes,Natural,50,,
6/8/2010,Yes,Natural,50,,
7/8/2010,Yes,Natural,51,,
8/8/2010,Yes,Natural,51,,
9/8/2010,Yes,Natural,51,,
10/8/2010,Yes,Natural,50,,
11/8/2010,Yes,Natural,55,,
12/8/2010,Yes,Natural,63,,
13/8/2010,Yes,Natural,65,,
14/8/2010,Yes,Natural,65,,
15/8/2010,Yes,Natural,64,,
16/8/2010,Yes,Natural,67,,
17/8/2010,Yes,Natural,67,,
18/8/2010,Yes,Natural,67,,
19/8/2010,Yes,Natural,71,,
20/8/2010,Yes,Natural,72,,
21/8/2010,Yes,Natural,77,,
22/8/2010,Yes,Natural,79,,
23/8/2010,Yes,Natural,80,,
24/8/2010,Yes,Natural,83,,
25/8/2010,Yes,Natural,87,,
26/8/2010,Yes,Natural,113,,
27/8/2010,Yes,Natural,130,,
28/8/2010,Yes,Natural,132,,
29/8/2010,Yes,Natural,132,,
30/8/2010,Yes,Natural,130,,
31/8/2010,Yes,Natural,128,,
1/9/2010,Yes,Natural,122,,
2/9/2010,Yes,Natural,118,,
3/9/2010,Yes,Natural,117,,
4/9/2010,Yes,Natural,102,,
5/9/2010,Yes,Natural,83,,
6/9/2010,Yes,Natural,93,,
7/9/2010,Yes,Natural,93,,
8/9/2010,Yes,Natural,93,,
9/9/2010,Yes,Natural,93,,
10/9/2010,Yes,Natural,88,,
11/9/2010,Yes,Natural,92,,
12/9/2010,Yes,Natural,92,,
13/9/2010,Yes,Natural,91,,
14/9/2010,Yes,Natural,88,,
15/9/2010,Yes,Natural,84,,
16/9/2010,Yes,Natural,86,,
17/9/2010,Yes,Natural,88,,
18/9/2010,Yes,Natural,88,,
19/9/2010,Yes,Natural,86,,
20/9/2010,Yes,Natural,84,,
21/9/2010,Yes,Natural,84,,
22/9/2010,Yes,Natural,77,,
23/9/2010,Yes,Natural,75,,
24/9/2010,Yes,Natural,71,,
25/9/2010,Yes,Natural,70,,
26/9/2010,Yes,Natural,67,,
27/9/2010,Yes,Natural,65,,
28/9/2010,Yes,Natural,58,,
29/9/2010,Yes,Natural,58,,
30/9/2010,Yes,Natural,49,,
1/10/2010,Yes,Natural,47,,
2/10/2010,Yes,Natural,45,,
3/10/2010,Yes,Natural,42,,
4/10/2010,No,,,,
5/10/2010,No,,,,
6/10/2010,No,,,,
7/10/2010,No,,,,
8/10/2010,No,,,,
9/10/2010,No,,,,
5/6/2010,No,,,,
6/6/2010,No,,,,
7/6/2010,No,,,,
8/6/2010,No,,,,
9/6/2010,No,,,,
10/6/2010,No,,,,
11/6/2010,No,,,,
12/6/2010,Yes,Snow-making Average,45,,
13/6/2010,Yes,Snow-making Average,45,,
14/6/2010,Yes,Snow-making Average,45,,
15/6/2010,Yes,Snow-making Average,45,,
16/6/2010,Yes,Snow-making Average,45,,
17/6/2010,Yes,Snow-making Average,35,,
18/6/2010,Yes,Snow-making Average,42,,
19/6/2010,Yes,Snow-making Average,40,,
20/6/2010,Yes,Snow-making Average,38,,
21/6/2010,Yes,Snow-making Average,33,,
22/6/2010,Yes,Snow-making Average,35,,
23/6/2010,Yes,Snow-making Average,35,,
24/6/2010,Yes,Snow-making Average,35,,
25/6/2010,Yes,Snow-making Average,33,,
26/6/2010,Yes,Snow-making Average,38,,
27/6/2010,Yes,Snow-making Average,40,,
28/6/2010,Yes,Snow-making Average,43+,,
29/6/2010,Yes,Snow-making Average,46+,,
30/6/2010,Yes,Snow-making Average,52+,,
1/7/2010,Yes,Snow-making Average,56,,
2/7/2010,Yes,Snow-making Average,59,,
3/7/2010,Yes,Snow-making Average,61,,
4/7/2010,Yes,Snow-making Average,61,,
5/7/2010,Yes,Snow-making Average,61,,
6/7/2010,Yes,Snow-making Average,65,,
7/7/2010,Yes,Snow-making Average,67,,
8/7/2010,Yes,Snow-making Average,67,,
9/7/2010,Yes,Snow-making Average,67,,
10/7/2010,Yes,Snow-making Average,67,,
11/7/2010,Yes,Snow-making Average,55,,
12/7/2010,Yes,Snow-making Average,55,,
13/7/2010,Yes,Snow-making Average,55,,
14/7/2010,Yes,Snow-making Average,75,,
15/7/2010,Yes,Snow-making Average,75,,
16/7/2010,Yes,Snow-making Average,76,,
17/7/2010,Yes,Snow-making Average,76,,
18/7/2010,Yes,Snow-making Average,76,,
19/7/2010,Yes,Snow-making Average,82,,
20/7/2010,Yes,Snow-making Average,85,,
21/7/2010,Yes,Snow-making Average,88,,
22/7/2010,Yes,Snow-making Average,89,,
23/7/2010,Yes,Snow-making Average,89,,
24/7/2010,Yes,Snow-making Average,84,,
25/7/2010,Yes,Snow-making Average,78,,
26/7/2010,Yes,Snow-making Average,75,,
27/7/2010,Yes,Snow-making Average,77,,
28/7/2010,Yes,Snow-making Average,75,,
29/7/2010,Yes,Snow-making Average,74,,
30/7/2010,Yes,Snow-making Average,70,,
31/7/2010,Yes,Snow-making Average,70,,
1/8/2010,Yes,Snow-making Average,73,,
2/8/2010,Yes,Snow-making Average,85,,
3/8/2010,Yes,Snow-making Average,88,,
4/8/2010,Yes,Snow-making Average,87,,
5/8/2010,Yes,Snow-making Average,88,,
6/8/2010,Yes,Snow-making Average,88,,
7/8/2010,Yes,Snow-making Average,89,,
8/8/2010,Yes,Snow-making Average,90,,
9/8/2010,Yes,Snow-making Average,90,,
10/8/2010,Yes,Snow-making Average,90,,
11/8/2010,Yes,Snow-making Average,95,,
12/8/2010,Yes,Snow-making Average,100,,
13/8/2010,Yes,Snow-making Average,100,,
14/8/2010,Yes,Snow-making Average,100,,
15/8/2010,Yes,Snow-making Average,100,,
16/8/2010,Yes,Snow-making Average,100,,
17/8/2010,Yes,Snow-making Average,100,,
18/8/2010,Yes,Snow-making Average,100,,
19/8/2010,Yes,Snow-making Average,100,,
20/8/2010,Yes,Snow-making Average,102,,
21/8/2010,Yes,Snow-making Average,108,,
22/8/2010,Yes,Snow-making Average,109,,
23/8/2010,Yes,Snow-making Average,110,,
24/8/2010,Yes,Snow-making Average,110,,
25/8/2010,Yes,Snow-making Average,114,,
26/8/2010,Yes,Snow-making Average,141,,
27/8/2010,Yes,Snow-making Average,155,,
28/8/2010,Yes,Snow-making Average,157,,
29/8/2010,Yes,Snow-making Average,157,,
30/8/2010,Yes,Snow-making Average,157,,
31/8/2010,Yes,Snow-making Average,155,,
1/9/2010,Yes,Snow-making Average,152,,
2/9/2010,Yes,Snow-making Average,150,,
3/9/2010,Yes,Snow-making Average,150,,
4/9/2010,Yes,Snow-making Average,140,,
5/9/2010,Yes,Snow-making Average,121,,
6/9/2010,Yes,Snow-making Average,130,,
7/9/2010,Yes,Snow-making Average,130,,
8/9/2010,Yes,Snow-making Average,130,,
9/9/2010,Yes,Snow-making Average,130,,
10/9/2010,Yes,Snow-making Average,127,,
11/9/2010,Yes,Snow-making Average,130,,
12/9/2010,Yes,Snow-making Average,130,,
13/9/2010,Yes,Snow-making Average,129,,
14/9/2010,Yes,Snow-making Average,126,,
15/9/2010,Yes,Snow-making Average,122,,
16/9/2010,Yes,Snow-making Average,124,,
17/9/2010,Yes,Snow-making Average,125,,
18/9/2010,Yes,Snow-making Average,125,,
19/9/2010,Yes,Snow-making Average,123,,
20/9/2010,Yes,Snow-making Average,120,,
21/9/2010,Yes,Snow-making Average,120,,
22/9/2010,Yes,Snow-making Average,114,,
23/9/2010,Yes,Snow-making Average,112,,
24/9/2010,Yes,Snow-making Average,110,,
25/9/2010,Yes,Snow-making Average,109,,
26/9/2010,Yes,Snow-making Average,102,,
27/9/2010,Yes,Snow-making Average,100,,
28/9/2010,Yes,Snow-making Average,95,,
29/9/2010,Yes,Snow-making Average,95,,
30/9/2010,Yes,Snow-making Average,90,,
1/10/2010,Yes,Snow-making Average,88,,
2/10/2010,Yes,Snow-making Average,85,,
3/10/2010,Yes,Snow-making Average,83,,
4/10/2010,No,,,,
5/10/2010,No,,,,
6/10/2010,No,,,,
7/10/2010,No,,,,
8/10/2010,No,,,,
9/10/2010,No,,,,
5/6/2011,No,,,,
6/6/2011,No,,,,
7/6/2011,No,,,,
8/6/2011,No,,,,
9/6/2011,No,,,,
10/6/2011,No,,,,
11/6/2011,Yes,Natural,30,,
12/6/2011,Yes,Natural,30,,
13/6/2011,Yes,Natural,28,,
14/6/2011,Yes,Natural,26,,
15/6/2011,Yes,Natural,26,,
16/6/2011,Yes,Natural,23,,
17/6/2011,Yes,Natural,22,,
18/6/2011,Yes,Natural,26,,
19/6/2011,Yes,Natural,22,,
20/6/2011,Yes,Natural,19,,
21/6/2011,Yes,Natural,15,,
22/6/2011,Yes,Natural,35,,
23/6/2011,Yes,Natural,36,,
24/6/2011,Yes,Natural,35,,
25/6/2011,Yes,Natural,27,,
26/6/2011,Yes,Natural,26,,
27/6/2011,Yes,Natural,25,,
28/6/2011,Yes,Natural,25,,
29/6/2011,Yes,Natural,24,,
30/6/2011,Yes,Natural,23,,
1/7/2011,Yes,Natural,23,,
2/7/2011,Yes,Natural,23,,
3/7/2011,Yes,Natural,22,,
4/7/2011,Yes,Natural,19,,
5/7/2011,Yes,Natural,27,,
6/7/2011,Yes,Natural,45,,
7/7/2011,Yes,Natural,52,,
8/7/2011,Yes,Natural,53,,
9/7/2011,Yes,Natural,57,,
10/7/2011,Yes,Natural,59,,
11/7/2011,Yes,Natural,61,,
12/7/2011,Yes,Natural,61,,
13/7/2011,Yes,Natural,63,,
14/7/2011,Yes,Natural,66,,
15/7/2011,Yes,Natural,65,,
16/7/2011,Yes,Natural,65,,
17/7/2011,Yes,Natural,65,,
18/7/2011,Yes,Natural,73,,
19/7/2011,Yes,Natural,89,,
20/7/2011,Yes,Natural,75,,
21/7/2011,Yes,Natural,70,,
22/7/2011,Yes,Natural,70,,
23/7/2011,Yes,Natural,70,,
24/7/2011,Yes,Natural,71,,
25/7/2011,Yes,Natural,75,,
26/7/2011,Yes,Natural,76,,
27/7/2011,Yes,Natural,76,,
28/7/2011,Yes,Natural,76,,
29/7/2011,Yes,Natural,76,,
30/7/2011,Yes,Natural,76,,
31/7/2011,Yes,Natural,73,,
1/8/2011,Yes,Natural,66,,
2/8/2011,Yes,Natural,65,,
3/8/2011,Yes,Natural,56,,
4/8/2011,Yes,Natural,51,,
5/8/2011,Yes,Natural,36,,
6/8/2011,Yes,Natural,25,,
7/8/2011,Yes,Natural,31,,
8/8/2011,Yes,Natural,32,,
9/8/2011,Yes,Natural,36,,
10/8/2011,Yes,Natural,39,,
11/8/2011,Yes,Natural,44,,
12/8/2011,Yes,Natural,42,,
13/8/2011,Yes,Natural,37,,
14/8/2011,Yes,Natural,35,,
15/8/2011,Yes,Natural,34,,
16/8/2011,Yes,Natural,33,,
17/8/2011,Yes,Natural,32,,
18/8/2011,Yes,Natural,18,,
19/8/2011,Yes,Natural,18,,
20/8/2011,Yes,Natural,18,,
21/8/2011,Yes,Natural,17,,
22/8/2011,Yes,Natural,17,,
23/8/2011,Yes,Natural,17,,
24/8/2011,Yes,Natural,15,,
25/8/2011,Yes,Natural,14,,
26/8/2011,Yes,Natural,14,,
27/8/2011,Yes,Natural,12,,
28/8/2011,Yes,Natural,0,,
29/8/2011,Yes,Natural,4,,
30/8/2011,Yes,Natural,4,,
31/8/2011,Yes,Natural,4,,
1/9/2011,Yes,Natural,4,,
2/9/2011,Yes,Natural,0,,
3/9/2011,Yes,Natural,0,,
4/9/2011,Yes,Natural,0,,
5/9/2011,Yes,Natural,0,,
6/9/2011,Yes,Natural,0,,
7/9/2011,Yes,Natural,0,,
8/9/2011,Yes,Natural,3,,
9/9/2011,Yes,Natural,0,,
10/9/2011,Yes,Natural,9,,
11/9/2011,Yes,Natural,9,,
12/9/2011,Yes,Natural,14,,
13/9/2011,Yes,Natural,14,,
14/9/2011,Yes,Natural,10,,
15/9/2011,Yes,Natural,0,,
16/9/2011,Yes,Natural,0,,
17/9/2011,Yes,Natural,0,,
18/9/2011,Yes,Natural,0,,
19/9/2011,Yes,Natural,0,,
20/9/2011,Yes,Natural,0,,
21/9/2011,Yes,Natural,0,,
22/9/2011,Yes,Natural,0,,
23/9/2011,Yes,Natural,0,,
24/9/2011,Yes,Natural,0,,
25/9/2011,Yes,Natural,0,,
26/9/2011,Yes,Natural,0,,
27/9/2011,Yes,Natural,0,,
28/9/2011,Yes,Natural,0,,
29/9/2011,Yes,Natural,0,,
30/9/2011,Yes,Natural,15,,
1/10/2011,Yes,Natural,17,,
2/10/2011,Yes,Natural,17,,
3/10/2011,No,,,,
4/10/2011,No,,,,
5/10/2011,No,,,,
6/10/2011,No,,,,
7/10/2011,No,,,,
8/10/2011,No,,,,
9/10/2011,No,,,,
5/6/2011,No,,,,
6/6/2011,No,,,,
7/6/2011,No,,,,
8/6/2011,No,,,,
9/6/2011,No,,,,
10/6/2011,No,,,,
11/6/2011,Yes,Snow-making Average,50+,,
12/6/2011,Yes,Snow-making Average,50+,,
13/6/2011,Yes,Snow-making Average,50+,,
14/6/2011,Yes,Snow-making Average,50+,,
15/6/2011,Yes,Snow-making Average,45+,,
16/6/2011,Yes,Snow-making Average,43+,,
17/6/2011,Yes,Snow-making Average,42+,,
18/6/2011,Yes,Snow-making Average,46+,,
19/6/2011,Yes,Snow-making Average,42+,,
20/6/2011,Yes,Snow-making Average,39+,,
21/6/2011,Yes,Snow-making Average,35+,,
22/6/2011,Yes,Snow-making Average,55+,,
23/6/2011,Yes,Snow-making Average,56+,,
24/6/2011,Yes,Snow-making Average,56+,,
25/6/2011,Yes,Snow-making Average,48+,,
26/6/2011,Yes,Snow-making Average,48+,,
27/6/2011,Yes,Snow-making Average,46+,,
28/6/2011,Yes,Snow-making Average,48+,,
29/6/2011,Yes,Snow-making Average,48+,,
30/6/2011,Yes,Snow-making Average,47+,,
1/7/2011,Yes,Snow-making Average,47+,,
2/7/2011,Yes,Snow-making Average,47+,,
3/7/2011,Yes,Snow-making Average,46+,,
4/7/2011,Yes,Snow-making Average,45+,,
5/7/2011,Yes,Snow-making Average,55+,,
6/7/2011,Yes,Snow-making Average,75+,,
7/7/2011,Yes,Snow-making Average,85+,,
8/7/2011,Yes,Snow-making Average,87+,,
9/7/2011,Yes,Snow-making Average,93+,,
10/7/2011,Yes,Snow-making Average,95+,,
11/7/2011,Yes,Snow-making Average,97+,,
12/7/2011,Yes,Snow-making Average,100+,,
13/7/2011,Yes,Snow-making Average,100+,,
14/7/2011,Yes,Snow-making Average,105+,,
15/7/2011,Yes,Snow-making Average,105+,,
16/7/2011,Yes,Snow-making Average,105+,,
17/7/2011,Yes,Snow-making Average,105+,,
18/7/2011,Yes,Snow-making Average,114+,,
19/7/2011,Yes,Snow-making Average,130+,,
20/7/2011,Yes,Snow-making Average,116+,,
21/7/2011,Yes,Snow-making Average,116+,,
22/7/2011,Yes,Snow-making Average,116+,,
23/7/2011,Yes,Snow-making Average,116+,,
24/7/2011,Yes,Snow-making Average,117+,,
25/7/2011,Yes,Snow-making Average,120+,,
26/7/2011,Yes,Snow-making Average,120+,,
27/7/2011,Yes,Snow-making Average,120+,,
28/7/2011,Yes,Snow-making Average,120+,,
29/7/2011,Yes,Snow-making Average,122+,,
30/7/2011,Yes,Snow-making Average,122+,,
31/7/2011,Yes,Snow-making Average,120+,,
1/8/2011,Yes,Snow-making Average,114+,,
2/8/2011,Yes,Snow-making Average,113+,,
3/8/2011,Yes,Snow-making Average,105+,,
4/8/2011,Yes,Snow-making Average,105+,,
5/8/2011,Yes,Snow-making Average,93+,,
